client_id;date;reference;valeur;nom;latitude;longitude;puissance moyenne demande;code activite economique
1;52019;61253003324106;132;SARL ALL PLAST;36.481857;4.562815;2000;1293
1;62019;61253003324106;1959;SARL ALL PLAST;36.481857;4.562815;2000;1293
1;72019;61253003324106;9237;SARL ALL PLAST;36.481857;4.562815;2000;1293
1;82019;61253003324106;7065;SARL ALL PLAST;36.481857;4.562815;2000;1293
1;92019;61253003324106;2349;SARL ALL PLAST;36.481857;4.562815;2000;1293
1;102019;61253003324106;779;SARL ALL PLAST;36.481857;4.562815;2000;1293
1;112019;61253003324106;1778;SARL ALL PLAST;36.481857;4.562815;2000;1293
1;122019;61253003324106;4661;SARL ALL PLAST;36.481857;4.562815;2000;1293
10;12006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122006;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122007;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122008;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122009;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122010;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122011;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122012;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122013;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12014;61253003521190;6846;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22014;61253003521190;7735;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32014;61253003521190;6983;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42014;61253003521190;5927;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52014;61253003521190;6685;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62014;61253003521190;5279;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72014;61253003521190;5396;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82014;61253003521190;4291;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92014;61253003521190;4521;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102014;61253003521190;5097;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112014;61253003521190;5608;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122014;61253003521190;6022;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12015;61253003521190;7205;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22015;61253003521190;4808;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32015;61253003521190;4690;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42015;61253003521190;4413;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52015;61253003521190;4479;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62015;61253003521190;4271;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72015;61253003521190;3509;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82015;61253003521190;4421;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92015;61253003521190;3709;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102015;61253003521190;4289;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112015;61253003521190;5163;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122015;61253003521190;4962;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12016;61253003521190;5814;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22016;61253003521190;4439;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32016;61253003521190;4721;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42016;61253003521190;4135;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52016;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62016;61253003521190;7958;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72016;61253003521190;4354;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82016;61253003521190;4259;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92016;61253003521190;3580;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102016;61253003521190;3923;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112016;61253003521190;4389;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122016;61253003521190;4554;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12017;61253003521190;5607;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22017;61253003521190;4524;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32017;61253003521190;5412;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42017;61253003521190;4958;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52017;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62017;61253003521190;4779;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72017;61253003521190;5152;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82017;61253003521190;4060;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92017;61253003521190;3386;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102017;61253003521190;3857;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112017;61253003521190;3033;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122017;61253003521190;4145;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12018;61253003521190;4009;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22018;61253003521190;6921;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32018;61253003521190;4972;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42018;61253003521190;4892;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52018;61253003521190;3449;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62018;61253003521190;3799;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72018;61253003521190;4056;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82018;61253003521190;6013;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92018;61253003521190;3454;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102018;61253003521190;2973;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112018;61253003521190;4400;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122018;61253003521190;5415;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;12019;61253003521190;6163;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;22019;61253003521190;3408;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;32019;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;42019;61253003521190;7142;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;52019;61253003521190;;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;62019;61253003521190;6912;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;72019;61253003521190;3490;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;82019;61253003521190;5883;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;92019;61253003521190;2441;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;102019;61253003521190;3957;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;112019;61253003521190;5173;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
10;122019;61253003521190;4547;SARL GOLDEN DRINK;36.476435;4.561221;2000;790
100;12006;61253003530189;43028;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22006;61253003530189;43586;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32006;61253003530189;33098;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42006;61253003530189;33274;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52006;61253003530189;37732;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62006;61253003530189;50856;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72006;61253003530189;52956;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82006;61253003530189;43456;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;92006;61253003530189;36266;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;102006;61253003530189;43936;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;112006;61253003530189;46230;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;122006;61253003530189;55846;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;12007;61253003530189;54796;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22007;61253003530189;43560;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32007;61253003530189;44862;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42007;61253003530189;40152;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52007;61253003530189;46448;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62007;61253003530189;45512;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72007;61253003530189;53302;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82007;61253003530189;46818;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;92007;61253003530189;43550;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;102007;61253003530189;40562;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;112007;61253003530189;52170;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;122007;61253003530189;52156;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;12008;61253003530189;48796;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22008;61253003530189;49390;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32008;61253003530189;41686;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42008;61253003530189;38964;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52008;61253003530189;44492;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62008;61253003530189;53858;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72008;61253003530189;58384;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82008;61253003530189;49708;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;92008;61253003530189;40094;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;102008;61253003530189;41954;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;112008;61253003530189;56026;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;122008;61253003530189;53776;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;12009;61253003530189;58784;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22009;61253003530189;49388;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32009;61253003530189;44361;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42009;61253003530189;41063;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52009;61253003530189;48392;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62009;61253003530189;68605;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72009;61253003530189;85012;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82009;61253003530189;56034;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;92009;61253003530189;39113;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;102009;61253003530189;45233;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;112009;61253003530189;45854;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;122009;61253003530189;54957;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;12010;61253003530189;56387;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22010;61253003530189;49041;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32010;61253003530189;50131;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42010;61253003530189;34497;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52010;61253003530189;45408;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62010;61253003530189;54711;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72010;61253003530189;74257;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82010;61253003530189;61247;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;92010;61253003530189;43678;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;102010;61253003530189;45869;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;112010;61253003530189;42188;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;122010;61253003530189;55280;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;12011;61253003530189;57821;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22011;61253003530189;51050;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32011;61253003530189;42034;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42011;61253003530189;45191;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52011;61253003530189;38765;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62011;61253003530189;69788;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72011;61253003530189;78166;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82011;61253003530189;71303;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;92011;61253003530189;41313;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;102011;61253003530189;41612;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;112011;61253003530189;42867;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;122011;61253003530189;51160;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;12012;61253003530189;56418;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22012;61253003530189;55304;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32012;61253003530189;49502;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42012;61253003530189;43060;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52012;61253003530189;57645;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62012;61253003530189;75355;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72012;61253003530189;75597;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82012;61253003530189;66743;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;92012;61253003530189;56138;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;102012;61253003530189;47362;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;112012;61253003530189;50369;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;122012;61253003530189;54839;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;12013;61253003530189;51882;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22013;61253003530189;55786;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32013;61253003530189;45012;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42013;61253003530189;37994;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52013;61253003530189;37908;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62013;61253003530189;67556;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72013;61253003530189;71374;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82013;61253003530189;52176;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;92013;61253003530189;51579;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;102013;61253003530189;43683;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;112013;61253003530189;62549;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;122013;61253003530189;58634;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;12014;61253003530189;49217;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22014;61253003530189;51075;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32014;61253003530189;44710;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42014;61253003530189;42033;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52014;61253003530189;52205;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62014;61253003530189;66016;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72014;61253003530189;72633;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82014;61253003530189;77779;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;92014;61253003530189;47832;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;102014;61253003530189;40914;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;112014;61253003530189;42700;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;122014;61253003530189;55793;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;12015;61253003530189;61401;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22015;61253003530189;49068;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32015;61253003530189;43834;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42015;61253003530189;45416;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52015;61253003530189;48448;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62015;61253003530189;73025;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72015;61253003530189;87135;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82015;61253003530189;63125;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;92015;61253003530189;40257;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;102015;61253003530189;41289;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;112015;61253003530189;49717;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;122015;61253003530189;44822;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;12016;61253003530189;55163;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22016;61253003530189;52106;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32016;61253003530189;42312;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42016;61253003530189;35847;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52016;61253003530189;49629;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62016;61253003530189;61973;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72016;61253003530189;63135;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82016;61253003530189;65424;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;92016;61253003530189;36909;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;102016;61253003530189;36952;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;112016;61253003530189;43023;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;122016;61253003530189;53065;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;12017;61253003530189;59746;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;22017;61253003530189;41684;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;32017;61253003530189;40077;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;42017;61253003530189;37717;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;52017;61253003530189;43980;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;62017;61253003530189;68781;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;72017;61253003530189;94886;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
100;82017;61253003530189;95461;SARL IBRAHIM ET FILS 2;36.541743;4.618995;10000;350
